region_id,area_km2,geo_x,geo_y,grail_anom_context,grail_boug_context,grail_note
25401,0.236875,7319.091029023752,-39110.12005277045,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25411,0.543125,12711.49654775604,-38815.81185270425,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25417,0.14375,-19323.217391304348,-39156.13043478261,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25422,0.2475,10600.762626262622,-39115.28282828283,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25428,1.499375,11044.32075864944,-39525.90683618173,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25439,1.17875,12025.441145281016,-39476.647401908805,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25447,0.581875,-20099.18421052632,-39288.46348012889,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25464,0.729375,8328.741645244212,-39876.57797772065,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25469,1.668125,-398.2894342450381,-40037.557324840775,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25480,0.480625,9832.20481144343,-39395.046163849154,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25482,0.18125,-19071.189655172413,-39609.3275862069,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25497,0.395625,-1230.2393364928869,-39406.727488151664,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25499,0.255625,8003.350855745724,-39360.93031784841,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25522,1.6825,-1849.4691679049065,-40099.20282317979,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25523,0.080625,5890.779069767435,-39664.61627906977,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25527,0.35125,7367.249110320292,-39661.19928825623,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25531,0.164375,-1598.2186311787082,-39687.99809885932,64.5725,120.1906,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25534,0.530625,9352.562426383984,-39941.10777385159,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25545,0.13625,8799.041284403662,-39865.21100917431,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25552,0.229375,6932.197547683929,-39602.76975476839,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25567,0.080625,4611.903100775191,-40064.42248062015,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25590,0.64375,-19541.64077669903,-40045.66504854368,-93.9919,109.8179,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25599,0.10125,6742.555555555555,-40093.79012345678,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25600,0.414375,7534.303921568629,-40001.80015082956,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
25623,0.110625,5008.257062146891,-40162.07062146893,66.8985,121.9192,Regional geophysical context only. 73 unique values across entire study area. GRAIL (10km/px) cannot discriminate between individual candidate regions. Not used in science scoring or accessibility screening.
